date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:47:17	327/327	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2015:47:16%20GMT	https://eyecix.com/robots.txt		(from )
18:47:17	86355/86355	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:21%20GMT	https://eyecix.com/html/sportsmagazine/	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/index.html	(from )
18:47:19	167407/167407	---M--	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2014:40:11%20GMT	https://eyecix.com/html/sportsmagazine/css/bootstrap.css	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/css/bootstrap.css	(from https://eyecix.com/html/sportsmagazine/)
18:47:19	37414/37414	---M--	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2014:40:10%20GMT	https://eyecix.com/html/sportsmagazine/css/font-awesome.css	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/css/font-awesome.css	(from https://eyecix.com/html/sportsmagazine/)
18:47:20	35807/35807	---M--	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2014:40:11%20GMT	https://eyecix.com/html/sportsmagazine/css/flaticon.css	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/css/flaticon.css	(from https://eyecix.com/html/sportsmagazine/)
18:47:21	4472/4472	---M--	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2014:40:13%20GMT	https://eyecix.com/html/sportsmagazine/css/slick-slider.css	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/css/slick-slider.css	(from https://eyecix.com/html/sportsmagazine/)
18:47:22	4903/4903	---M--	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2014:40:06%20GMT	https://eyecix.com/html/sportsmagazine/css/fancybox.css	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/css/fancybox.css	(from https://eyecix.com/html/sportsmagazine/)
18:47:24	211906/211906	---M--	200	added ('OK')	text/css	date:Fri,%2009%20Mar%202018%2005:34:40%20GMT	https://eyecix.com/html/sportsmagazine/style.css	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/style.css	(from https://eyecix.com/html/sportsmagazine/)
18:47:24	3348/3348	---M--	200	added ('OK')	text/css	date:Fri,%2005%20May%202017%2014:40:06%20GMT	https://eyecix.com/html/sportsmagazine/css/color.css	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/css/color.css	(from https://eyecix.com/html/sportsmagazine/)
18:47:25	51391/51391	---M--	200	added ('OK')	text/css	date:Fri,%2009%20Mar%202018%2005:37:21%20GMT	https://eyecix.com/html/sportsmagazine/css/responsive.css	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/css/responsive.css	(from https://eyecix.com/html/sportsmagazine/)
18:47:26	331/331	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2015:47:25%20GMT	https://eyecix.com/css/chosen.css	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/css/chosen.8.delayed	(from https://eyecix.com/html/sportsmagazine/)
18:47:27	35585/35585	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:40:01%20GMT	https://eyecix.com/html/sportsmagazine/404.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/404.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:28	43816/43816	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:38:53%20GMT	https://eyecix.com/html/sportsmagazine/checkout.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/checkout.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:28	4723/4723	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Apr%202017%2011:39:34%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/cartbox-1.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/cartbox-1.png	(from https://eyecix.com/html/sportsmagazine/)
18:47:29	5734/5734	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Apr%202017%2011:39:31%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/cartbox-2.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/cartbox-2.png	(from https://eyecix.com/html/sportsmagazine/)
18:47:30	86355/86355	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:21%20GMT	https://eyecix.com/html/sportsmagazine/index.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/index-2.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:31	20742/20742	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202017%2018:02:00%20GMT	https://eyecix.com/html/sportsmagazine/images/logo-1.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/images/logo-1.png	(from https://eyecix.com/html/sportsmagazine/)
18:47:32	84856/84856	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:22%20GMT	https://eyecix.com/html/sportsmagazine/index-two.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/index-two.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:33	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Apr%202018%2015:47:32%20GMT	http://eyecix.com/html/sportsmagazine/demo2/	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/demo2/index.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:33	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Apr%202018%2015:47:32%20GMT	http://eyecix.com/html/sportsmagazine/darkdemo/	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/darkdemo/index.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:33	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Apr%202018%2015:47:33%20GMT	http://eyecix.com/html/sportsmagazine/rtl/	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/rtl/index.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:33	55254/55254	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:38:58%20GMT	https://eyecix.com/html/sportsmagazine/fixture.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/fixture.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:34	75868/75868	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:12%20GMT	https://eyecix.com/html/sportsmagazine/fixture-wls.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/fixture-wls.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:35	75869/75869	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:10%20GMT	https://eyecix.com/html/sportsmagazine/fixture-wrs.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/fixture-wrs.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:36	51694/51694	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:03%20GMT	https://eyecix.com/html/sportsmagazine/fixtures-dark1.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/fixtures-dark1.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:37	54040/54040	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:03%20GMT	https://eyecix.com/html/sportsmagazine/fixtures-dark2.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/fixtures-dark2.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:37	64114/64114	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:03%20GMT	https://eyecix.com/html/sportsmagazine/fixture-detail.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/fixture-detail.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:38	64093/64093	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:00%20GMT	https://eyecix.com/html/sportsmagazine/fixture-detail-wls.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/fixture-detail-wls.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:39	42824/42824	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:08%20GMT	https://eyecix.com/html/sportsmagazine/gallery.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/gallery.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:40	60369/60369	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:19%20GMT	https://eyecix.com/html/sportsmagazine/gallery-wls.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/gallery-wls.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:41	60357/60357	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:18%20GMT	https://eyecix.com/html/sportsmagazine/gallery-wrs.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/gallery-wrs.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:42	45504/45504	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:11%20GMT	https://eyecix.com/html/sportsmagazine/gallery-modren.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/gallery-modren.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:43	62832/62832	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:13%20GMT	https://eyecix.com/html/sportsmagazine/gallery-modren-wls.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/gallery-modren-wls.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:44	62820/62820	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:16%20GMT	https://eyecix.com/html/sportsmagazine/gallery-modren-wrs.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/gallery-modren-wrs.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:44	37678/37678	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:22%20GMT	https://eyecix.com/html/sportsmagazine/login-register.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/login-register.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:45	45542/45542	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:40%20GMT	https://eyecix.com/html/sportsmagazine/search-result.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/search-result.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:46	42262/42262	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:38:56%20GMT	https://eyecix.com/html/sportsmagazine/faq.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/faq.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:47	41032/41032	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:38:53%20GMT	https://eyecix.com/html/sportsmagazine/contact-us.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/contact-us.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:48	18437/18437	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Apr%202017%2011:41:30%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/megamenu-frame.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/megamenu-frame.jpg	(from https://eyecix.com/html/sportsmagazine/)
18:47:49	53361/53361	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:29%20GMT	https://eyecix.com/html/sportsmagazine/player-grid.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/player-grid.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:50	63868/63868	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:29%20GMT	https://eyecix.com/html/sportsmagazine/player-grid-wls.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/player-grid-wls.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:51	63868/63868	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:35%20GMT	https://eyecix.com/html/sportsmagazine/player-grid-wrs.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/player-grid-wrs.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:52	51495/51495	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:34%20GMT	https://eyecix.com/html/sportsmagazine/player-modren.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/player-modren.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:52	63787/63787	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:38%20GMT	https://eyecix.com/html/sportsmagazine/player-modren-wls.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/player-modren-wls.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:53	63775/63775	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:39%20GMT	https://eyecix.com/html/sportsmagazine/player-modren-wrs.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/player-modren-wrs.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:54	46600/46600	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:37%20GMT	https://eyecix.com/html/sportsmagazine/player-list.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/player-list.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:55	47084/47084	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:07%20GMT	https://eyecix.com/html/sportsmagazine/fullstanding.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/fullstanding.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:56	71435/71435	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:24%20GMT	https://eyecix.com/html/sportsmagazine/overview.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/overview.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:57	43579/43579	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:44%20GMT	https://eyecix.com/html/sportsmagazine/roster.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/roster.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:58	66818/66818	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:30%20GMT	https://eyecix.com/html/sportsmagazine/player-detail.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/player-detail.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:58	66822/66822	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:30%20GMT	https://eyecix.com/html/sportsmagazine/player-detail-wls.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/player-detail-wls.html	(from https://eyecix.com/html/sportsmagazine/)
18:47:59	46844/46844	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:38:41%20GMT	https://eyecix.com/html/sportsmagazine/blog-grid.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/blog-grid.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:00	57325/57325	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:38:42%20GMT	https://eyecix.com/html/sportsmagazine/blog-grid-wls.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/blog-grid-wls.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:01	57325/57325	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:38:49%20GMT	https://eyecix.com/html/sportsmagazine/blog-grid-wrs.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/blog-grid-wrs.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:02	52686/52686	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:38:41%20GMT	https://eyecix.com/html/sportsmagazine/blog-large.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/blog-large.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:03	52714/52714	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:38:47%20GMT	https://eyecix.com/html/sportsmagazine/blog-large-wls.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/blog-large-wls.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:04	50850/50850	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:38:48%20GMT	https://eyecix.com/html/sportsmagazine/blog-medium.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/blog-medium.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:05	46803/46803	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:38:49%20GMT	https://eyecix.com/html/sportsmagazine/blog-modren.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/blog-modren.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:05	56035/56035	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:38:51%20GMT	https://eyecix.com/html/sportsmagazine/blog-modren-wls.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/blog-modren-wls.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:06	56023/56023	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:38:52%20GMT	https://eyecix.com/html/sportsmagazine/blog-modren-wrs.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/blog-modren-wrs.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:07	60215/60215	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202017%2006:10:09%20GMT	https://eyecix.com/html/sportsmagazine/blog-detail.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/blog-detail.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:08	60194/60194	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202017%2006:10:09%20GMT	https://eyecix.com/html/sportsmagazine/blog-detail-wls.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/blog-detail-wls.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:09	45780/45780	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:53%20GMT	https://eyecix.com/html/sportsmagazine/shop-grid.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/shop-grid.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:10	53517/53517	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:48%20GMT	https://eyecix.com/html/sportsmagazine/shop-grid-wls.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/shop-grid-wls.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:11	53505/53505	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:51%20GMT	https://eyecix.com/html/sportsmagazine/shop-grid-wrs.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/shop-grid-wrs.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:12	59129/59129	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:53%20GMT	https://eyecix.com/html/sportsmagazine/shop-list.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/shop-list.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:12	59144/59144	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:56%20GMT	https://eyecix.com/html/sportsmagazine/shop-list-wls.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/shop-list-wls.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:13	44106/44106	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:57%20GMT	https://eyecix.com/html/sportsmagazine/shopping-cart.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/shopping-cart.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:14	40155/40155	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:58%20GMT	https://eyecix.com/html/sportsmagazine/wishlist.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/wishlist.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:15	52829/52829	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:40:02%20GMT	https://eyecix.com/html/sportsmagazine/account.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/account.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:16	56200/56200	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:43%20GMT	https://eyecix.com/html/sportsmagazine/shop-detail.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/shop-detail.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:17	56204/56204	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20May%202017%2014:39:48%20GMT	https://eyecix.com/html/sportsmagazine/shop-detail-wls.html	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/shop-detail-wls.html	(from https://eyecix.com/html/sportsmagazine/)
18:48:18	19935/19935	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Apr%202017%2011:41:31%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/mega-menuadd.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/mega-menuadd.jpg	(from https://eyecix.com/html/sportsmagazine/)
18:48:19	142488/142488	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Apr%202017%2011:38:54%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/banner-1.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/banner-1.jpg	(from https://eyecix.com/html/sportsmagazine/)
18:48:20	72953/72953	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Apr%202017%2011:38:50%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/banner-thumb-1.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/banner-thumb-1.png	(from https://eyecix.com/html/sportsmagazine/)
18:48:22	203802/203802	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Apr%202017%2011:38:53%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/banner-2.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/banner-2.jpg	(from https://eyecix.com/html/sportsmagazine/)
18:48:22	56923/56923	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Apr%202017%2011:39:53%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/featured-slider-1.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/featured-slider-1.jpg	(from https://eyecix.com/html/sportsmagazine/)
18:48:23	25911/25911	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Apr%202017%2011:39:50%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/featured-slider-2.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/featured-slider-2.jpg	(from https://eyecix.com/html/sportsmagazine/)
18:48:24	4567/4567	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Apr%202017%2011:41:16%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/latest-result-logo-1.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/latest-result-logo-1.png	(from https://eyecix.com/html/sportsmagazine/)
18:48:25	4887/4887	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Apr%202017%2011:41:16%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/latest-result-logo-2.png	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/latest-result-logo-2.png	(from https://eyecix.com/html/sportsmagazine/)
18:48:26	47687/47687	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Apr%202017%2011:41:25%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/latest-blog-1.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/latest-blog-1.jpg	(from https://eyecix.com/html/sportsmagazine/)
18:48:27	768/768	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Apr%202017%2011:39:30%20GMT	https://eyecix.com/html/sportsmagazine/extra-images/blog-thumb-1.jpg	C:/Users/modes/Desktop/sakiai_3x3/sakiai_3x3/eyecix.com/html/sportsmagazine/extra-images/blog-thumb-1.jpg	(from https://eyecix.com/html/sportsmagazine/)
